player_id,lnr_id,lnr_slug,photo_url,name,team,team_code,position_group,position_raw,season,matches_played,minutes_total,minutes_avg,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,age,height_cm,weight_kg,nationality,axis_consistency,n_matches_consistency,_h_global_norm,_w_global_norm,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_pow,axis_gabarit,kick_points_per80,form_score,form_trend,form_matches,form_scores_list,axis_disc,age_factor,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,intl_bonus,meters_run_intl,clean_breaks_intl,defenders_beaten_intl,passes_intl,runs_intl,lineouts_won_intl,missed_tackles_intl,tackles_intl,turnovers_conceded_intl,penalties_conceded_intl,offloads_intl
lnr_2643,2643,konstantine-mikautadze,https://cdn.lnr.fr/joueur/2643-konstantine-mikautadze/photo/photoFull.5130516f3d5f5fbc23b3eaab6efe1a2b3082c3df,K. Mikautadze,Bayonne,BAY,LOCK,2ème ligne,2023-2024,7,213.0,30.4,11.64,,,0.75,,,,0.0,0.38,,,0.0,,,,,lnr,,,,,,,0.0,0.0,65.0,66.7,0.663,0,33,5,54,68,0,,50.0,→,0,[],100,0.0,2ème Ligne,2L,66,Moyenne,True,Basse,False,16,64.3,75.0,GEORG,39.0,cluster_0,61.1,57.0,50.0,91.9,76.0,53.7,89.2,0.0,,,,,,,,,,,
lnr_11684,11684,reece-hodge,https://cdn.lnr.fr/joueur/11684-reece-hodge/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Reece Hodge,Bayonne,BAY,FULLBACK,Arrière,2023-2024,6,365.0,60.8,4.82,,,0.0,,,,1.32,0.44,,,2.19,,,,,lnr,,,,,,,0.0,0.0,67.7,68.2,0.804,95,32,51,65,30,0,2.19,50.0,→,0,[],100,0.0,Arrière,ARR,80,Haute,False,Basse,False,4,81.2,65.7,Australie,98.0,cluster_1,69.0,57.4,60.3,86.7,84.3,66.3,92.4,0.0,,,,,,,,,,,
lnr_2632,2632,eneriko-buliruarua,https://cdn.lnr.fr/joueur/2632-eneriko-buliruarua/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,E. Buliruarua,Bayonne,BAY,CENTRE,Centre,2023-2024,5,240.0,48.0,7.0,,,0.33,,,,0.67,0.0,,,0.0,,,,,lnr,27.0,186.0,106.0,Fidji,7.6,13.0,95.3846153846154,82.8125,75.8,71.7,0.69,88,0,5,72,64,94,,28.2,↘,5,"[41.2, 43.6, 43.6, 5.2, 37.3]",100,2.61,Centre,CTR,69,Moyenne,True,Basse,False,5,88.2,,,3.0,,,,,,,,,0.0,17.667,0.667,0.0,0.667,1.667,0.0,1.333,3.0,0.0,0.0,0.0
lnr_12404,12404,mateo-carreras-1,https://cdn.lnr.fr/joueur/12404-mateo-carreras-1/photo/photoFull.409fb64e5ca518486c03e07b8c688aa07f237184,Mateo Carreras,Bayonne,BAY,WINGER,Ailier,2023-2024,5,384.0,76.8,6.25,,,0.21,,,,1.25,1.04,,,1.04,,,,,lnr,24.0,173.0,84.0,Espagne,64.2,8.0,88.71794871794872,65.625,83.5,76.4,0.82,95,88,40,83,59,83,1.04,28.0,↗,5,"[20.3, 14.4, 20.3, 19.8, 52.9]",100,0.5,Ailier,AIL,82,Haute,False,Basse,False,2,95.7,63.0,Argentine,14.0,cluster_1,61.8,52.2,50.0,87.0,89.9,66.0,90.9,0.0,14.2,0.4,0.4,0.5,2.2,0.0,0.5,1.9,0.5,0.1,0.1
lnr_2659,2659,yan-lestrade,https://cdn.lnr.fr/joueur/2659-yan-lestrade/photo/photoFull.66c8481f41dae2c760111c9de7f76f50fdc806b3,Yan Lestrade,Bayonne,BAY,CENTRE,Centre,2023-2024,5,252.0,50.4,11.11,,,0.0,,,,0.32,0.63,,,1.59,,,,,lnr,,,,,,,0.0,0.0,67.6,68.3,0.702,38,71,71,95,30,0,,50.0,→,0,[],100,0.0,Centre,CTR,70,Moyenne,True,Basse,False,12,67.6,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_2644,2644,peyo-muscarditz,https://cdn.lnr.fr/joueur/2644-peyo-muscarditz/photo/photoFull.fa741145527d67f0373a3b7f544c55452bd2af8a,P. Muscarditz,Bayonne,BAY,CENTRE,Centre,2023-2024,5,339.0,67.8,5.9,,,0.0,,,,0.24,0.47,,,0.0,,,,,lnr,,,,,,,0.0,0.0,57.2,60.0,0.782,26,51,5,47,30,0,,50.0,→,0,[],100,0.0,Centre,CTR,78,Haute,False,Basse,False,28,20.6,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_3063,3063,victor-hannoun,https://cdn.lnr.fr/joueur/3063-victor-hannoun/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Victor Hannoun,Bayonne,BAY,WINGER,Ailier,2023-2024,1,50.0,50.0,4.8,,,0.0,,,,0.0,1.6,,,0.0,,,,,lnr,20.0,182.0,85.0,France,99.0,3.0,93.33333333333331,66.40625,58.8,60.1,0.533,0,95,5,44,30,85,0.0,12.8,→,3,"[13.7, 21.0, 6.0]",100,-1.25,Ailier,AIL,53,Basse,True,Basse,True,20,17.4,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1207,1207,kaminieli-rasaku,https://cdn.lnr.fr/joueur/1207-kaminieli-rasaku/photo/photoFull.083427b872f5930b5c6cd547e5c37bca8decebc1,K. Rasaku,Bayonne,BAY,WINGER,Ailier,2023-2024,1,80.0,80.0,4.0,,,0.0,,,,2.0,0.0,,,0.0,,,,,lnr,,,,,,,0.0,0.0,71.5,70.8,0.553,95,0,5,22,30,0,0.0,50.0,→,0,[],100,0.0,Ailier,AIL,55,Basse,True,Basse,True,7,73.9,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_68,68,loris-zarantonello,https://cdn.lnr.fr/joueur/68-loris-zarantonello/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,L. Zarantonello,Castres,CAS,FRONT_ROW,1ère ligne,2023-2024,26,860.0,33.1,14.79,,,0.56,,,,0.37,0.65,,,0.0,,,,,lnr,23.0,183.0,102.0,France,93.2,7.0,93.84615384615384,79.6875,86.6,83.2,1.0,95,77,5,95,64,81,,50.0,↘,5,"[100, 44.8, 33.3, 48.7, 62.1]",100,-0.16,1ère Ligne,1L,100,Haute,False,Bonne,False,2,99.1,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_611,611,jeremy-fernandez,https://cdn.lnr.fr/joueur/611-jeremy-fernandez/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,J. Fernandez,Castres,CAS,SCRUM_HALF,Demi de mêlée,2023-2024,25,998.0,39.9,5.05,,,0.4,,,,0.48,0.72,,,4.01,,,,,lnr,26.0,176.0,90.0,France,37.2,10.0,90.25641025641026,70.3125,70.2,68.2,1.0,54,46,95,21,68,93,4.01,30.2,↘,5,"[45.0, 21.1, 37.3, 41.2, 28.7]",100,2.0,Demi de mêlée,9,100,Haute,False,Bonne,False,5,84.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_384,384,abraham-papalii,https://cdn.lnr.fr/joueur/384-abraham-papalii/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,Abraham Papalii,Castres,CAS,LOCK,2ème ligne,2023-2024,23,875.0,38.0,9.51,,,0.0,,,,0.46,1.01,,,0.46,,,,,lnr,30.0,194.0,126.0,Nouvelle Zélande,67.6,12.0,99.48717948717947,98.4375,67.6,66.5,1.0,95,87,46,21,30,98,,32.1,↘,5,"[25.9, 57.0, 24.8, 37.3, 36.4]",100,2.61,2ème Ligne,2L,100,Haute,False,Bonne,False,17,61.9,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_553,553,louis-le-brun,https://cdn.lnr.fr/joueur/553-louis-le-brun/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,Louis Le Brun,Castres,CAS,FLY_HALF,Demi d'ouverture,2023-2024,21,999.0,47.6,8.09,,,0.24,,,,0.64,1.52,,,9.45,,,,,lnr,22.0,188.0,100.0,France,,,96.4102564102564,78.125,84.7,77.1,1.0,68,95,80,95,68,97,9.45,12.3,→,3,"[19.0, 0, 17.0]",100,-0.67,Ouvreur,10,100,Haute,False,Bonne,False,1,100.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_593,593,antoine-tichit,https://cdn.lnr.fr/joueur/593-antoine-tichit/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Antoine Tichit,Castres,CAS,FRONT_ROW,1ère ligne,2023-2024,21,843.0,40.1,6.07,,,0.09,,,,0.19,0.09,,,0.47,,,,,lnr,34.0,187.0,115.0,France,94.2,9.0,95.8974358974359,89.84375,57.8,57.5,1.0,86,11,20,0,35,89,,27.3,↗,5,"[26.0, 12.9, 0, 19.4, 62.1]",100,-0.16,1ère Ligne,1L,100,Haute,False,Bonne,False,107,4.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_585,585,levan-chilachava,https://cdn.lnr.fr/joueur/585-levan-chilachava/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,L. Chilachava,Castres,CAS,FRONT_ROW,1ère ligne,2023-2024,20,836.0,41.8,4.5,,,0.38,,,,0.0,0.1,,,1.44,,,,,lnr,32.0,188.0,133.0,Géorgie,100.0,3.0,96.4102564102564,100.0,63.5,62.2,1.0,0,12,60,0,53,99,,22.7,↘,5,"[64.3, 34.7, 17.0, 0, 36.2]",100,1.26,1ère Ligne,1L,100,Haute,False,Bonne,False,90,18.9,79.5,GEORG,27.0,cluster_0,56.0,50.2,50.0,95.2,85.8,62.3,92.2,0.4499999999999999,0.889,0.037,0.185,0.111,0.667,0.0,0.074,0.889,0.037,0.296,0.0
lnr_555,555,santiago-arata-perrone,https://cdn.lnr.fr/joueur/555-santiago-arata-perrone/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,S. Arata Perrone,Castres,CAS,SCRUM_HALF,Demi de mêlée,2023-2024,19,958.0,50.4,8.1,,,0.33,,,,0.58,1.09,,,2.25,,,,,lnr,27.0,174.0,75.0,Italie,61.6,13.0,89.23076923076924,58.59375,72.5,69.6,1.0,65,83,70,68,65,84,2.25,25.7,↘,5,"[8.7, 73.4, 46.0, 18.0, 16.2]",100,2.61,Demi de mêlée,9,100,Haute,False,Bonne,False,3,92.0,60.2,URUG,32.0,cluster_0,50.0,50.0,50.0,77.0,100.0,56.6,88.8,0.0,,,,,,,,,,,
lnr_560,560,lois-guerois-galisson,https://cdn.lnr.fr/joueur/560-lois-guerois-galisson/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,L. Guerois Galisson,Castres,CAS,FRONT_ROW,1ère ligne,2023-2024,19,778.0,40.9,10.39,,,0.0,,,,0.0,0.0,,,0.51,,,,,lnr,22.0,192.0,122.0,France,89.5,19.0,98.46153846153848,95.3125,63.5,65.2,1.0,0,0,21,45,30,93,,54.7,↘,5,"[87.1, 76.9, 11.4, 100, 42.0]",100,-0.67,1ère Ligne,1L,100,Haute,False,Moyenne,False,74,33.8,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_638,638,gaetan-barlot,https://cdn.lnr.fr/joueur/638-gaetan-barlot/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,Gaëtan Barlot,Castres,CAS,FRONT_ROW,1ère ligne,2023-2024,18,967.0,53.7,10.42,,,0.0,,,,0.33,0.99,,,0.0,,,,,lnr,27.0,184.0,107.0,France,53.9,10.0,94.35897435897436,83.59375,74.0,75.9,1.0,95,95,5,46,30,84,,56.7,↘,5,"[90.1, 75.1, 51.2, 75.7, 58.5]",100,2.61,1ère Ligne,1L,100,Haute,False,Bonne,False,13,89.2,89.0,France,7.0,cluster_1,83.7,100.0,50.0,92.9,85.4,79.3,88.5,1.4,11.286,0.143,0.714,2.429,3.429,3.857,0.429,6.143,0.143,0.143,1.143
lnr_624,624,florent-vanverberghe,https://cdn.lnr.fr/joueur/624-florent-vanverberghe/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,F. Vanverberghe,Castres,CAS,LOCK,2ème ligne,2023-2024,16,563.0,35.2,11.79,,,0.14,,,,0.0,0.28,,,1.42,,,,,lnr,23.0,198.0,120.0,France,100.0,15.0,100.0,93.75,67.2,67.2,0.969,0,24,95,56,39,98,,44.7,↘,5,"[82.5, 59.6, 82.5, 59.6, 21.0]",100,-0.16,2ème Ligne,2L,97,Haute,False,Moyenne,False,14,69.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_580,580,gauthier-maravat,https://cdn.lnr.fr/joueur/580-gauthier-maravat/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,G. Maravat,Castres,CAS,BACK_ROW,3ème ligne,2023-2024,14,631.0,45.1,8.37,,,0.0,,,,0.13,0.13,,,0.63,,,,,lnr,23.0,198.0,112.0,France,85.8,11.0,100.0,87.5,52.5,54.2,1.0,27,11,34,5,30,97,,35.2,↘,5,"[100, 68.7, 38.6, 0, 36.7]",100,-0.16,3ème Ligne,3L,100,Haute,False,Moyenne,False,47,4.2,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_550,550,tyler-ardron,https://cdn.lnr.fr/joueur/550-tyler-ardron/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,Tyler Ardron,Castres,CAS,LOCK,2ème ligne,2023-2024,13,957.0,73.6,7.86,,,0.17,,,,0.08,0.67,,,0.84,,,,,lnr,32.0,197.0,108.0,Canada,47.7,13.0,100.0,84.375,61.4,63.8,1.0,24,58,84,0,41,97,,53.8,↗,5,"[54.3, 45.8, 34.5, 100, 51.0]",100,1.26,2ème Ligne,2L,100,Haute,False,Bonne,False,20,54.8,,,8.0,,,,,,,,,0.0,5.5,0.125,0.5,2.125,3.0,0.0,1.0,2.75,0.75,1.125,0.0
lnr_633,633,baptiste-cope,https://cdn.lnr.fr/joueur/633-baptiste-cope/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,B. Cope,Castres,CAS,BACK_ROW,3ème ligne,2023-2024,13,559.0,43.0,13.45,,,0.29,,,,0.14,0.14,,,0.0,,,,,lnr,22.0,186.0,102.0,France,43.1,10.0,95.3846153846154,79.6875,68.3,67.9,0.966,29,12,5,89,43,90,,44.8,↘,5,"[32.1, 94.4, 49.1, 40.9, 50.8]",100,-0.67,3ème Ligne,3L,97,Haute,False,Moyenne,False,27,45.8,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_603,603,geoffrey-palis,https://cdn.lnr.fr/joueur/603-geoffrey-palis/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,G. Palis,Castres,CAS,FULLBACK,Arrière,2023-2024,13,851.0,65.5,4.14,,,0.0,,,,0.75,0.28,,,0.47,,,,,lnr,32.0,188.0,96.0,France,93.6,10.0,96.4102564102564,75.0,61.1,59.0,1.0,47,14,11,50,30,96,0.47,15.5,→,5,"[9.2, 30.1, 27.3, 6.5, 13.7]",100,1.26,Arrière,ARR,100,Haute,False,Bonne,False,12,31.2,,,3.0,,,,,,,,,0.0,23.667,0.0,0.333,2.667,5.0,0.0,0.0,1.667,1.333,0.0,0.0
lnr_574,574,wilfrid-hounkpatin,https://cdn.lnr.fr/joueur/574-wilfrid-hounkpatin/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,W. Hounkpatin,Castres,CAS,FRONT_ROW,1ère ligne,2023-2024,12,538.0,44.8,6.25,,,0.3,,,,0.0,0.15,,,0.74,,,,,lnr,32.0,192.0,124.0,France,49.1,17.0,98.46153846153848,96.875,61.7,60.8,0.948,0,18,31,0,48,95,,22.8,↘,5,"[54.7, 11.4, 49.5, 36.2, 2.3]",100,1.26,1ère Ligne,1L,95,Haute,False,Moyenne,False,95,14.9,,,1.0,,,,,,,,,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0
lnr_757,757,yann-peysson,https://cdn.lnr.fr/joueur/757-yann-peysson/photo/photoFull.5130516f3d5f5fbc23b3eaab6efe1a2b3082c3df,Yann Peysson,Castres,CAS,BACK_ROW,3ème ligne,2023-2024,9,485.0,53.9,6.93,,,0.0,,,,0.49,0.82,,,0.82,,,,,lnr,,,,,,,0.0,0.0,51.7,53.4,0.904,95,71,45,0,30,0,,50.0,→,0,[],100,0.0,3ème Ligne,3L,90,Haute,False,Moyenne,False,48,2.1,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_612,612,gauthier-doubrere,https://cdn.lnr.fr/joueur/612-gauthier-doubrere/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,G. Doubrere,Castres,CAS,SCRUM_HALF,Demi de mêlée,2023-2024,8,119.0,14.9,13.45,,,2.69,,,,0.0,1.34,,,0.0,,,,,lnr,28.0,176.0,82.0,France,,,90.25641025641026,64.0625,80.5,74.8,0.579,0,95,5,95,68,89,0.0,35.9,↗,5,"[0, 0, 100, 0, 21.6]",100,2.96,Demi de mêlée,9,58,Basse,True,Basse,True,2,96.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_637,637,pierre-colonna,https://cdn.lnr.fr/joueur/637-pierre-colonna/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Pierre Colonna,Castres,CAS,FRONT_ROW,1ère ligne,2023-2024,7,257.0,36.7,7.16,,,0.0,,,,0.31,0.62,,,0.0,,,,,lnr,22.0,188.0,113.0,France,93.6,7.0,96.4102564102564,88.28125,61.7,63.9,0.707,95,74,5,3,30,88,,41.2,↗,5,"[42.7, 41.2, 23.6, 62.1, 52.0]",100,-0.67,1ère Ligne,1L,71,Moyenne,True,Basse,False,81,27.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_11820,11820,elias-jack-goodhue,https://cdn.lnr.fr/joueur/11820-elias-jack-goodhue/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,E. Goodhue,Castres,CAS,CENTRE,Centre,2023-2024,7,446.0,63.7,7.0,,,0.0,,,,0.54,0.9,,,1.79,,,,,lnr,,,,,52.4,16.0,0.0,0.0,69.3,69.0,0.872,70,95,80,72,30,0,,42.5,↘,5,"[69.4, 100, 30.1, 49.1, 18.3]",100,0.0,Centre,CTR,87,Haute,False,Moyenne,False,11,70.6,79.1,All Blacks,30.0,cluster_1,85.5,77.7,50.0,92.8,79.3,79.2,100.0,0.4099999999999995,,,,,,,,,,,
lnr_592,592,quentin-walcker,https://cdn.lnr.fr/joueur/592-quentin-walcker/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Quentin Walcker,Castres,CAS,FRONT_ROW,1ère ligne,2023-2024,7,286.0,40.9,10.63,,,0.56,,,,0.0,0.0,,,0.0,,,,,lnr,28.0,181.0,109.0,France,100.0,9.0,92.82051282051282,85.15625,74.2,72.6,0.736,0,0,5,48,64,85,,40.7,↗,5,"[27.0, 26.0, 62.6, 46.9, 50.8]",100,2.96,1ère Ligne,1L,74,Moyenne,True,Basse,False,22,81.1,,,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
lnr_595,595,aurelien-azar,https://cdn.lnr.fr/joueur/595-aurelien-azar/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,A. Azar,Castres,CAS,FRONT_ROW,1ère ligne,2023-2024,5,126.0,25.2,7.62,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,29.0,188.0,126.0,France,97.6,9.0,96.4102564102564,98.4375,61.3,65.0,0.584,0,0,5,9,30,95,,29.2,↘,5,"[33.3, 45.9, 39.5, 1.4, 46.3]",100,2.96,1ère Ligne,1L,58,Basse,True,Basse,True,76,32.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_616,616,wayan-de-benedittis,https://cdn.lnr.fr/joueur/616-wayan-de-benedittis/photo/photoFull.55223152d2bdf719adae33c3f4ef18c348eed132,W. De Benedittis,Castres,CAS,FRONT_ROW,1ère ligne,2023-2024,5,169.0,33.8,8.05,,,0.47,,,,0.0,0.47,,,2.37,,,,,lnr,,,,,,,0.0,0.0,54.6,60.5,0.619,0,56,95,14,58,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,62,Moyenne,True,Basse,False,99,11.3,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_543,543,theo-chabouni,https://cdn.lnr.fr/joueur/543-theo-chabouni/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,Théo Chabouni,Castres,CAS,FULLBACK,Arrière,2023-2024,2,47.0,23.5,1.7,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,54.0,16.0,0.0,0.0,44.6,54.3,0.531,0,0,5,0,30,0,0.0,8.9,↘,5,"[2.6, 19.6, 20.3, 0, 4.3]",100,0.0,Arrière,ARR,53,Basse,True,Basse,True,15,12.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1084,1084,guillaume-marchand,https://cdn.lnr.fr/joueur/1084-guillaume-marchand/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,G. Marchand,Lyon,LOU,FRONT_ROW,1ère ligne,2023-2024,20,776.0,38.8,15.26,,,0.41,,,,0.0,0.41,,,1.03,,,,,lnr,25.0,183.0,105.0,France,100.0,17.0,93.84615384615384,82.03125,83.0,81.5,1.0,0,49,43,95,55,82,,52.6,↘,5,"[83.8, 81.0, 38.2, 52.4, 66.6]",100,1.26,1ère Ligne,1L,100,Haute,False,Moyenne,False,4,97.3,80.2,France,28.0,cluster_1,97.3,91.7,50.0,90.1,57.0,70.1,89.4,0.5200000000000002,,,,,,,,,,,
lnr_1079,1079,demba-bamba,https://cdn.lnr.fr/joueur/1079-demba-bamba/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Demba Bamba,Lyon,LOU,FRONT_ROW,1ère ligne,2023-2024,17,849.0,49.9,11.21,,,0.0,,,,0.0,0.09,,,0.0,,,,,lnr,26.0,185.0,125.0,France,48.9,17.0,94.87179487179486,97.65625,68.9,70.8,1.0,0,11,5,56,30,95,,60.5,↗,5,"[52.9, 65.6, 79.4, 64.2, 77.9]",100,2.0,1ère Ligne,1L,100,Haute,False,Bonne,False,31,73.0,73.9,France,25.0,cluster_1,100.0,78.2,50.0,85.5,58.7,81.7,88.4,0.0,6.08,0.0,1.24,0.76,4.44,0.0,0.76,3.96,0.48,0.92,0.24
lnr_2495,2495,martin-page-relo,https://cdn.lnr.fr/joueur/2495-martin-page-relo/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,Martin Page Relo,Lyon,LOU,SCRUM_HALF,Demi de mêlée,2023-2024,17,474.0,27.9,5.06,,,0.0,,,,0.34,0.51,,,0.84,,,,,lnr,25.0,173.0,77.0,France,1.8,8.0,88.71794871794872,60.15625,58.5,57.2,0.895,38,26,26,21,30,85,0.84,9.0,↘,5,"[16.2, 20.1, 6.5, 0, 11.4]",100,1.26,Demi de mêlée,9,90,Haute,False,Moyenne,False,23,12.0,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1093,1093,romain-taofifenua,https://cdn.lnr.fr/joueur/1093-romain-taofifenua/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,R. Taofifenua,Lyon,LOU,LOCK,2ème ligne,2023-2024,15,834.0,55.6,9.78,,,0.58,,,,0.0,0.86,,,0.96,,,,,lnr,33.0,,138.0,France,15.8,11.0,0.0,100.0,61.1,60.7,1.0,0,74,95,25,68,15,,30.6,→,5,"[36.8, 36.2, 20.3, 23.1, 47.8]",100,0.5,2ème Ligne,2L,100,Haute,False,Bonne,False,25,41.7,73.1,France,35.0,cluster_1,66.2,74.1,50.0,90.6,69.4,62.7,85.2,0.0,5.229,0.029,0.229,1.457,3.143,0.0,0.343,5.171,0.4,0.457,0.286
lnr_1052,1052,liam-robson-allen,https://cdn.lnr.fr/joueur/1052-liam-robson-allen/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,L. Allen,Lyon,LOU,BACK_ROW,3ème ligne,2023-2024,13,846.0,65.1,12.58,,,0.47,,,,0.38,0.66,,,1.89,,,,,lnr,24.0,191.0,105.0,Nouvelle Zélande,61.0,10.0,97.94871794871794,82.03125,75.9,74.8,1.0,78,57,95,75,50,92,,49.9,↘,5,"[100, 100, 74.0, 50.4, 1.4]",100,0.5,3ème Ligne,3L,100,Haute,False,Bonne,False,8,85.4,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1081,1081,leo-berdeu,https://cdn.lnr.fr/joueur/1081-leo-berdeu/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Léo Berdeu,Lyon,LOU,FLY_HALF,Demi d'ouverture,2023-2024,13,697.0,53.6,6.77,,,0.0,,,,0.11,0.69,,,9.99,,,,,lnr,25.0,195.0,99.0,France,0.0,13.0,100.0,77.34375,67.3,67.2,1.0,12,70,84,79,30,98,9.99,42.3,↗,5,"[51.0, 35.7, 20.5, 45.1, 68.7]",100,1.26,Ouvreur,10,100,Haute,False,Moyenne,False,3,90.9,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1097,1097,xavier-mignot,https://cdn.lnr.fr/joueur/1097-xavier-mignot/photo/photoFull.d303b4e754d5628447799261cf17492ebc23d137,Xavier Mignot,Lyon,LOU,CENTRE,Centre,2023-2024,13,874.0,67.2,3.66,,,0.27,,,,0.64,0.55,,,2.75,,,,,lnr,,,,,,,0.0,0.0,65.9,65.9,1.0,84,61,95,0,57,0,,50.0,→,0,[],100,0.0,Centre,CTR,100,Haute,False,Bonne,False,17,51.5,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1118,1118,yanis-charcosset,https://cdn.lnr.fr/joueur/1118-yanis-charcosset/photo/photoFull.5130516f3d5f5fbc23b3eaab6efe1a2b3082c3df,Y. Charcosset,Lyon,LOU,FRONT_ROW,1ère ligne,2023-2024,12,338.0,28.2,18.7,,,0.0,,,,0.0,0.24,,,3.55,,,,,lnr,,,,,,,0.0,0.0,63.9,65.2,0.782,0,29,95,95,30,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,78,Haute,False,Basse,False,74,33.8,,,,,,,,,,,,0.0,,,,,,,,,,,
lnr_1082,1082,vivien-devisme,https://cdn.lnr.fr/joueur/1082-vivien-devisme/photo/photoFull.8a8276a94cfaec44d9ad851c959e24101861b746,Vivien Devisme,Lyon,LOU,FRONT_ROW,1ère ligne,2023-2024,12,362.0,30.2,16.35,,,0.0,,,,0.22,0.0,,,0.0,,,,,lnr,,,,,,,0.0,0.0,64.7,65.8,0.802,95,0,5,95,30,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,80,Haute,False,Basse,False,66,41.4,,,,,,,,,,,,0.0,,,,,,,,,,,
